File,Line,Severity,ID,Message,Verbose,CWE,Column,Info,Symbol
OpenCC/_codeql_build_dir/CMakeFiles/4.1.1/CompilerIdCXX/CMakeCXXCompilerId.cpp,0,information,toomanyconfigs,Too many #ifdef configurations - cppcheck only checks 12 of 163 configurations. Use --force to check all configurations.,The checking of the file will be interrupted because there are too many #ifdef configurations. Checking of all #ifdef configurations can be forced by --force command line option or from GUI preferences. However that may increase the checking time.,398,0,,
OpenCC/data/dictionary/DictionaryTest.cpp,19,information,missingInclude,"Include file: ""gtest/gtest.h"" not found.","Include file: ""gtest/gtest.h"" not found.",,0,,
OpenCC/data/dictionary/DictionaryTest.cpp,21,information,missingInclude,"Include file: ""src/Lexicon.hpp"" not found.","Include file: ""src/Lexicon.hpp"" not found.",,0,,
OpenCC/data/dictionary/DictionaryTest.cpp,22,information,missingInclude,"Include file: ""src/MarisaDict.hpp"" not found.","Include file: ""src/MarisaDict.hpp"" not found.",,0,,
OpenCC/data/dictionary/DictionaryTest.cpp,23,information,missingInclude,"Include file: ""src/UTF8Util.hpp"" not found.","Include file: ""src/UTF8Util.hpp"" not found.",,0,,
OpenCC/data/dictionary/DictionaryTest.cpp,48,error,syntaxError,syntax error,syntax error,,5,,
OpenCC/deps/google-benchmark/bindings/python/google_benchmark/benchmark.cc,3,information,missingInclude,"Include file: ""benchmark/benchmark.h"" not found.","Include file: ""benchmark/benchmark.h"" not found.",,0,,
OpenCC/deps/google-benchmark/bindings/python/google_benchmark/benchmark.cc,5,information,missingIncludeSystem,Include file: <map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/bindings/python/google_benchmark/benchmark.cc,6,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/bindings/python/google_benchmark/benchmark.cc,7,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/bindings/python/google_benchmark/benchmark.cc,9,information,missingInclude,"Include file: ""pybind11/operators.h"" not found.","Include file: ""pybind11/operators.h"" not found.",,0,,
OpenCC/deps/google-benchmark/bindings/python/google_benchmark/benchmark.cc,10,information,missingInclude,"Include file: ""pybind11/pybind11.h"" not found.","Include file: ""pybind11/pybind11.h"" not found.",,0,,
OpenCC/deps/google-benchmark/bindings/python/google_benchmark/benchmark.cc,11,information,missingInclude,"Include file: ""pybind11/stl.h"" not found.","Include file: ""pybind11/stl.h"" not found.",,0,,
OpenCC/deps/google-benchmark/bindings/python/google_benchmark/benchmark.cc,12,information,missingInclude,"Include file: ""pybind11/stl_bind.h"" not found.","Include file: ""pybind11/stl_bind.h"" not found.",,0,,
OpenCC/deps/google-benchmark/bindings/python/google_benchmark/benchmark.cc,46,error,syntaxError,syntax error,syntax error,,1,,
OpenCC/deps/google-benchmark/cmake/gnu_posix_regex.cpp,1,information,missingIncludeSystem,Include file: <gnuregex.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <gnuregex.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/cmake/gnu_posix_regex.cpp,2,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/cmake/posix_regex.cpp,1,information,missingIncludeSystem,Include file: <regex.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <regex.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/cmake/posix_regex.cpp,2,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/cmake/std_regex.cpp,1,information,missingIncludeSystem,Include file: <regex> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <regex> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/cmake/std_regex.cpp,2,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/cmake/steady_clock.cpp,1,information,missingIncludeSystem,Include file: <chrono> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <chrono> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/cmake/thread_safety_attributes.cpp,0,information,toomanyconfigs,Too many #ifdef configurations - cppcheck only checks 12 of 36 configurations. Use --force to check all configurations.,The checking of the file will be interrupted because there are too many #ifdef configurations. Checking of all #ifdef configurations can be forced by --force command line option or from GUI preferences. However that may increase the checking time.,398,0,,
OpenCC/deps/google-benchmark/src/mutex.h,4,information,missingIncludeSystem,Include file: <condition_variable> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <condition_variable> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/mutex.h,5,information,missingIncludeSystem,Include file: <mutex> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <mutex> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/check.h,4,information,missingIncludeSystem,Include file: <cmath> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cmath> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/check.h,5,information,missingIncludeSystem,Include file: <cstdlib> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdlib> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/check.h,6,information,missingIncludeSystem,Include file: <ostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <ostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/check.h,8,information,missingInclude,"Include file: ""benchmark/export.h"" not found.","Include file: ""benchmark/export.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/internal_macros.h,5,information,missingIncludeSystem,Include file: <cstdlib> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdlib> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/log.h,4,information,missingIncludeSystem,Include file: <iostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <iostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/log.h,5,information,missingIncludeSystem,Include file: <ostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <ostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/log.h,29,style,noExplicitConstructor,Class 'LogType' has a constructor with 1 argument that is not explicit.,"Class 'LogType' has a constructor with 1 argument that is not explicit. Such, so called ""Converting constructors"", should in general be explicit for type safety reasons as that prevents unintended implicit conversions.",398,3,,LogType
OpenCC/deps/google-benchmark/src/mutex.h,91,style,noExplicitConstructor,Class 'MutexLock' has a constructor with 1 argument that is not explicit.,"Class 'MutexLock' has a constructor with 1 argument that is not explicit. Such, so called ""Converting constructors"", should in general be explicit for type safety reasons as that prevents unintended implicit conversions.",398,3,,MutexLock
OpenCC/deps/google-benchmark/src/mutex.h,101,style,noExplicitConstructor,Class 'Barrier' has a constructor with 1 argument that is not explicit.,"Class 'Barrier' has a constructor with 1 argument that is not explicit. Such, so called ""Converting constructors"", should in general be explicit for type safety reasons as that prevents unintended implicit conversions.",398,3,,Barrier
OpenCC/deps/google-benchmark/src/mutex.h,143,style,knownConditionTrueFalse,Condition 'phase_number_>phase_number_cp' is always false,Condition 'phase_number_>phase_number_cp' is always false,570,25,Condition 'phase_number_>phase_number_cp' is always false,
OpenCC/deps/google-benchmark/src/mutex.h,137,style,knownConditionTrueFalse,Condition 'phase_number_>phase_number_cp' is always false,Condition 'phase_number_>phase_number_cp' is always false,570,27,phase_number_cp is assigned 'phase_number_' here.,
OpenCC/deps/google-benchmark/src/log.h,64,style,cstyleCast,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",398,27,,
OpenCC/deps/google-benchmark/src/check.h,59,error,syntaxError,syntax error,syntax error,,3,,
OpenCC/deps/google-benchmark/src/internal_macros.h,57,information,missingInclude,"Include file: ""TargetConditionals.h"" not found.","Include file: ""TargetConditionals.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,0,information,toomanyconfigs,Too many #ifdef configurations - cppcheck only checks 12 of 46 configurations. Use --force to check all configurations.,The checking of the file will be interrupted because there are too many #ifdef configurations. Checking of all #ifdef configurations can be forced by --force command line option or from GUI preferences. However that may increase the checking time.,398,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,15,information,missingInclude,"Include file: ""benchmark/benchmark.h"" not found.","Include file: ""benchmark/benchmark.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/benchmark_api_internal.h,4,information,missingIncludeSystem,Include file: <cmath> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cmath> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_api_internal.h,5,information,missingIncludeSystem,Include file: <iosfwd> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <iosfwd> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_api_internal.h,6,information,missingIncludeSystem,Include file: <limits> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <limits> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_api_internal.h,7,information,missingIncludeSystem,Include file: <memory> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <memory> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_api_internal.h,8,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_api_internal.h,9,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_api_internal.h,11,information,missingInclude,"Include file: ""benchmark/benchmark.h"" not found.","Include file: ""benchmark/benchmark.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/commandlineflags.h,4,information,missingIncludeSystem,Include file: <cstdint> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdint> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/commandlineflags.h,5,information,missingIncludeSystem,Include file: <map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/commandlineflags.h,6,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/commandlineflags.h,8,information,missingInclude,"Include file: ""benchmark/export.h"" not found.","Include file: ""benchmark/export.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/benchmark_runner.h,18,information,missingIncludeSystem,Include file: <thread> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <thread> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_runner.h,19,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/perf_counters.h,18,information,missingIncludeSystem,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/perf_counters.h,19,information,missingIncludeSystem,Include file: <cstdint> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdint> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/perf_counters.h,20,information,missingIncludeSystem,Include file: <memory> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <memory> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/perf_counters.h,21,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/perf_counters.h,23,information,missingInclude,"Include file: ""benchmark/benchmark.h"" not found.","Include file: ""benchmark/benchmark.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/perf_counters.h,29,information,missingIncludeSystem,Include file: <unistd.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <unistd.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/thread_manager.h,4,information,missingIncludeSystem,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/thread_manager.h,6,information,missingInclude,"Include file: ""benchmark/benchmark.h"" not found.","Include file: ""benchmark/benchmark.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,23,information,missingIncludeSystem,Include file: <sys/resource.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <sys/resource.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,25,information,missingIncludeSystem,Include file: <sys/time.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <sys/time.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,26,information,missingIncludeSystem,Include file: <unistd.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <unistd.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,29,information,missingIncludeSystem,Include file: <algorithm> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <algorithm> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,30,information,missingIncludeSystem,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,31,information,missingIncludeSystem,Include file: <condition_variable> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <condition_variable> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,32,information,missingIncludeSystem,Include file: <cstdio> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdio> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,33,information,missingIncludeSystem,Include file: <cstdlib> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdlib> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,34,information,missingIncludeSystem,Include file: <fstream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <fstream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,35,information,missingIncludeSystem,Include file: <iostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <iostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,36,information,missingIncludeSystem,Include file: <limits> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <limits> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,37,information,missingIncludeSystem,Include file: <map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,38,information,missingIncludeSystem,Include file: <memory> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <memory> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,39,information,missingIncludeSystem,Include file: <random> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <random> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,40,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,41,information,missingIncludeSystem,Include file: <thread> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <thread> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark.cc,42,information,missingIncludeSystem,Include file: <utility> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <utility> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/colorprint.h,4,information,missingIncludeSystem,Include file: <cstdarg> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdarg> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/colorprint.h,5,information,missingIncludeSystem,Include file: <iostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <iostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/colorprint.h,6,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/complexity.h,21,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/complexity.h,22,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/complexity.h,24,information,missingInclude,"Include file: ""benchmark/benchmark.h"" not found.","Include file: ""benchmark/benchmark.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/counter.h,18,information,missingInclude,"Include file: ""benchmark/benchmark.h"" not found.","Include file: ""benchmark/benchmark.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/re.h,42,information,missingIncludeSystem,Include file: <regex> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <regex> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/re.h,53,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/statistics.h,19,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/statistics.h,21,information,missingInclude,"Include file: ""benchmark/benchmark.h"" not found.","Include file: ""benchmark/benchmark.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/string_util.h,4,information,missingIncludeSystem,Include file: <sstream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <sstream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/string_util.h,5,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/string_util.h,6,information,missingIncludeSystem,Include file: <utility> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <utility> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/string_util.h,7,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/string_util.h,9,information,missingInclude,"Include file: ""benchmark/export.h"" not found.","Include file: ""benchmark/export.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/timers.h,4,information,missingIncludeSystem,Include file: <chrono> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <chrono> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/timers.h,5,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/perf_counters.h,145,performance,functionStatic,Technically the member function 'benchmark::internal::PerfCountersMeasurement::IsValid' can be static (but you may consider moving to unnamed namespace).,The member function 'benchmark::internal::PerfCountersMeasurement::IsValid' can be made a static function. Making a function static can bring a performance benefit since no 'this' instance is passed to the function. This change should not cause compiler errors but it does not necessarily make sense conceptually. Think about your design and the task of the function first - is it a function that must not access members of class instances? And maybe it is more appropriate to move this function to an unnamed namespace.,398,8,,benchmark::internal::PerfCountersMeasurement::IsValid
OpenCC/deps/google-benchmark/src/perf_counters.h,136,style,noExplicitConstructor,Class 'PerfCountersMeasurement' has a constructor with 1 argument that is not explicit.,"Class 'PerfCountersMeasurement' has a constructor with 1 argument that is not explicit. Such, so called ""Converting constructors"", should in general be explicit for type safety reasons as that prevents unintended implicit conversions.",398,3,,PerfCountersMeasurement
OpenCC/deps/google-benchmark/src/benchmark.cc,657,style,unusedVariable,Unused variable: init,Unused variable: init,563,30,,init
OpenCC/deps/google-benchmark/src/re.h,44,information,missingIncludeSystem,Include file: <gnuregex.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <gnuregex.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_api_internal.cc,0,information,toomanyconfigs,Too many #ifdef configurations - cppcheck only checks 12 of 37 configurations. Use --force to check all configurations.,The checking of the file will be interrupted because there are too many #ifdef configurations. Checking of all #ifdef configurations can be forced by --force command line option or from GUI preferences. However that may increase the checking time.,398,0,,
OpenCC/deps/google-benchmark/src/benchmark_api_internal.cc,3,information,missingIncludeSystem,Include file: <cinttypes> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cinttypes> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_api_internal.cc,10,style,funcArgNamesDifferent,Function 'BenchmarkInstance' argument 2 names different: declaration 'family_index' definition 'family_idx'.,Function 'BenchmarkInstance' argument 2 names different: declaration 'family_index' definition 'family_idx'.,628,64,,BenchmarkInstance
OpenCC/deps/google-benchmark/src/benchmark_api_internal.h,20,style,funcArgNamesDifferent,Function 'BenchmarkInstance' argument 2 names different: declaration 'family_index' definition 'family_idx'.,Function 'BenchmarkInstance' argument 2 names different: declaration 'family_index' definition 'family_idx'.,628,47,,BenchmarkInstance
OpenCC/deps/google-benchmark/src/benchmark_api_internal.cc,11,style,funcArgNamesDifferent,Function 'BenchmarkInstance' argument 3 names different: declaration 'per_family_instance_index' definition 'per_family_instance_idx'.,Function 'BenchmarkInstance' argument 3 names different: declaration 'per_family_instance_index' definition 'per_family_instance_idx'.,628,42,,BenchmarkInstance
OpenCC/deps/google-benchmark/src/benchmark_api_internal.h,21,style,funcArgNamesDifferent,Function 'BenchmarkInstance' argument 3 names different: declaration 'per_family_instance_index' definition 'per_family_instance_idx'.,Function 'BenchmarkInstance' argument 3 names different: declaration 'per_family_instance_index' definition 'per_family_instance_idx'.,628,25,,BenchmarkInstance
OpenCC/deps/google-benchmark/src/benchmark_api_internal.cc,13,style,funcArgNamesDifferent,Function 'BenchmarkInstance' argument 5 names different: declaration 'threads' definition 'thread_count'.,Function 'BenchmarkInstance' argument 5 names different: declaration 'threads' definition 'thread_count'.,628,42,,BenchmarkInstance
OpenCC/deps/google-benchmark/src/benchmark_api_internal.h,22,style,funcArgNamesDifferent,Function 'BenchmarkInstance' argument 5 names different: declaration 'threads' definition 'thread_count'.,Function 'BenchmarkInstance' argument 5 names different: declaration 'threads' definition 'thread_count'.,628,59,,BenchmarkInstance
OpenCC/deps/google-benchmark/src/benchmark_main.cc,15,information,missingInclude,"Include file: ""benchmark/benchmark.h"" not found.","Include file: ""benchmark/benchmark.h"" not found.",,0,,
OpenCC/deps/google-benchmark/src/benchmark_name.cc,15,information,missingIncludeSystem,Include file: <benchmark/benchmark.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <benchmark/benchmark.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_register.cc,0,information,toomanyconfigs,Too many #ifdef configurations - cppcheck only checks 12 of 43 configurations. Use --force to check all configurations.,The checking of the file will be interrupted because there are too many #ifdef configurations. Checking of all #ifdef configurations can be forced by --force command line option or from GUI preferences. However that may increase the checking time.,398,0,,
OpenCC/deps/google-benchmark/src/benchmark_register.h,4,information,missingIncludeSystem,Include file: <algorithm> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <algorithm> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_register.h,5,information,missingIncludeSystem,Include file: <limits> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <limits> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_register.h,6,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_register.cc,19,information,missingIncludeSystem,Include file: <sys/resource.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <sys/resource.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
OpenCC/deps/google-benchmark/src/benchmark_register.cc,21,information,missingIncludeSystem,Include file: <sys/time.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <sys/time.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
