File,Line,Severity,ID,Message,Verbose,CWE,Column,Info,Symbol
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.cpp,14,information,missingIncludeSystem,Include file: <codecvt> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <codecvt> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.cpp,15,information,missingIncludeSystem,Include file: <locale> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <locale> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.cpp,16,information,missingIncludeSystem,Include file: <RoMetadataApi.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <RoMetadataApi.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.cpp,17,information,missingIncludeSystem,Include file: <RoMetadata.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <RoMetadata.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.cpp,18,information,missingIncludeSystem,Include file: <algorithm> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <algorithm> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.cpp,19,information,missingIncludeSystem,Include file: <cwctype> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cwctype> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.h,1,information,missingIncludeSystem,Include file: <activationregistration.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <activationregistration.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.h,2,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.h,3,information,missingIncludeSystem,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.h,4,information,missingIncludeSystem,Include file: <cor.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cor.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.h,5,information,missingIncludeSystem,Include file: <xmllite.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <xmllite.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.h,6,information,missingIncludeSystem,Include file: <Shlwapi.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <Shlwapi.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.h,8,information,missingInclude,"Include file: ""wil/result.h"" not found.","Include file: ""wil/result.h"" not found.",,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.h,9,information,missingInclude,"Include file: ""wil/resource.h"" not found.","Include file: ""wil/resource.h"" not found.",,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.cpp,21,information,missingInclude,"Include file: ""TypeResolution.h"" not found.","Include file: ""TypeResolution.h"" not found.",,0,,
winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.cpp,61,style,cstyleCast,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",398,44,,
